table name,result label,true label
53822652_0_5767892317858575530.csv,VideoGame,Film
62564020_0_3836030043284699244.csv,Mammal,Animal
88523363_0_8180214313099580515.csv,Mammal,Plant
34041816_1_4749054164534706977.csv,BaseballPlayer,Airport
93702496_0_39013305210829591.csv,BaseballPlayer,Company
58891288_0_1117541047012405958.csv,Person,Film
66009064_0_9148652238372261251.csv,Film,BaseballPlayer
48456557_0_3760853481322708783.csv,VideoGame,Animal
72017594_0_7055198579167316152.csv,VideoGame,Museum
63450419_0_8012592961815711786.csv,Bird,Plant
90196673_0_5458330029110291950.csv,Bird,Animal
50245608_0_871275842592178099.csv,VideoGame,Film
