table name,result label,true label
30166286_0_1837439231599898748.csv,VideoGame,Scientist
84548468_0_5955155464119382182.csv,VideoGame,Film
29414811_2_4773219892816395776.csv,Film,VideoGame
66009064_0_9148652238372261251.csv,Film,BaseballPlayer
50270082_0_444360818941411589.csv,Airport,BaseballPlayer
93702496_0_39013305210829591.csv,Airport,Company
39650055_5_7135804139753401681.csv,Person,Company
6869358_0_1379459120563510331.csv,Person,Novel
56224555_0_3713922722778385817.csv,Airport,Company
53822652_0_5767892317858575530.csv,GolfPlayer,Film
57938705_0_8737506792349461963.csv,GolfPlayer,VideoGame
50245608_0_871275842592178099.csv,VideoGame,Film
