0,1
"{173: ('21801207_0_8144839668470123042', '29414811_6_8221428333921653560')}","{1: ('11833461_1_3811022039809817402', '20135078_0_7570343137119682530')}"
"{174: ('21801207_0_8144839668470123042', '46671561_0_6122315295162029872')}","{1: ('11833461_1_3811022039809817402', '21362676_0_6854186738074119688')}"
"{175: ('21801207_0_8144839668470123042', '57938705_0_8737506792349461963')}","{1: ('11833461_1_3811022039809817402', '25404227_0_2240631045609013057')}"
"{215: ('21801207_0_8144839668470123042', '4501311_8_8306082458935575308')}","{1: ('11833461_1_3811022039809817402', '35188621_0_6058553107571275232')}"
"{216: ('21801207_0_8144839668470123042', '73242003_5_4847571983313033360')}","{1: ('11833461_1_3811022039809817402', '38428277_0_1311643810102462607')}"
"{41: ('22864497_0_8632623712684511496', '27466715_0_3913547177671701530')}","{1: ('11833461_1_3811022039809817402', '39173938_0_7916056990138658530')}"
"{88: ('22864497_0_8632623712684511496', '91959037_0_7907661684242014480')}","{1: ('11833461_1_3811022039809817402', '50245608_0_871275842592178099')}"
"{145: ('22864497_0_8632623712684511496', '48944826_0_2321751364268052533')}","{1: ('11833461_1_3811022039809817402', '54719588_0_8417197176086756912')}"
"{169: ('22864497_0_8632623712684511496', '24142265_0_4577466141408796359')}","{1: ('11833461_1_3811022039809817402', '69881946_0_1105130426898457358')}"
"{170: ('22864497_0_8632623712684511496', '29414811_12_251152470253168163')}","{1: ('11833461_1_3811022039809817402', '73988811_0_2775758476756716904')}"
"{171: ('22864497_0_8632623712684511496', '29414811_13_8724394428539174350')}","{1: ('11833461_1_3811022039809817402', '79966524_0_1484492112455633784')}"
"{172: ('22864497_0_8632623712684511496', '29414811_2_4773219892816395776')}","{1: ('11833461_1_3811022039809817402', '84548468_0_5955155464119382182')}"
"{173: ('22864497_0_8632623712684511496', '29414811_6_8221428333921653560')}","{1: ('11833461_1_3811022039809817402', '9475172_1_1023126399856690702')}"
"{174: ('22864497_0_8632623712684511496', '46671561_0_6122315295162029872')}","{1: ('11833461_1_3811022039809817402', '39759273_0_1427898308030295194')}"
"{175: ('22864497_0_8632623712684511496', '57938705_0_8737506792349461963')}","{1: ('11833461_1_3811022039809817402', '58891288_0_1117541047012405958')}"
"{215: ('22864497_0_8632623712684511496', '4501311_8_8306082458935575308')}","{1: ('11833461_1_3811022039809817402', '77694908_0_6083291340991074532')}"
"{216: ('22864497_0_8632623712684511496', '73242003_5_4847571983313033360')}","{2: ('16767252_0_2409448375013995751', '21801207_0_8144839668470123042')}"
"{57: ('25404227_0_2240631045609013057', '40844462_1_6230938203735169234')}","{2: ('16767252_0_2409448375013995751', '22864497_0_8632623712684511496')}"
"{70: ('25404227_0_2240631045609013057', '53822652_0_5767892317858575530')}","{2: ('16767252_0_2409448375013995751', '36102169_0_7739454799295072814')}"
"{57: ('35188621_0_6058553107571275232', '40844462_1_6230938203735169234')}","{2: ('16767252_0_2409448375013995751', '47709681_0_4437772923903322343')}"
"{70: ('35188621_0_6058553107571275232', '53822652_0_5767892317858575530')}","{2: ('16767252_0_2409448375013995751', '66329615_0_3585856495110277641')}"
"{41: ('36102169_0_7739454799295072814', '27466715_0_3913547177671701530')}","{2: ('16767252_0_2409448375013995751', '75367212_2_2745466355267233390')}"
"{88: ('36102169_0_7739454799295072814', '91959037_0_7907661684242014480')}","{2: ('16767252_0_2409448375013995751', '79966524_0_1484492112455633784')}"
"{145: ('36102169_0_7739454799295072814', '48944826_0_2321751364268052533')}","{2: ('16767252_0_2409448375013995751', '9475172_1_1023126399856690702')}"
"{169: ('36102169_0_7739454799295072814', '24142265_0_4577466141408796359')}","{3: ('20135078_0_7570343137119682530', '21801207_0_8144839668470123042')}"
"{170: ('36102169_0_7739454799295072814', '29414811_12_251152470253168163')}","{3: ('20135078_0_7570343137119682530', '22864497_0_8632623712684511496')}"
"{171: ('36102169_0_7739454799295072814', '29414811_13_8724394428539174350')}","{3: ('20135078_0_7570343137119682530', '36102169_0_7739454799295072814')}"
"{172: ('36102169_0_7739454799295072814', '29414811_2_4773219892816395776')}","{3: ('20135078_0_7570343137119682530', '47709681_0_4437772923903322343')}"
"{173: ('36102169_0_7739454799295072814', '29414811_6_8221428333921653560')}","{3: ('20135078_0_7570343137119682530', '66329615_0_3585856495110277641')}"
"{174: ('36102169_0_7739454799295072814', '46671561_0_6122315295162029872')}","{3: ('20135078_0_7570343137119682530', '75367212_2_2745466355267233390')}"
"{175: ('36102169_0_7739454799295072814', '57938705_0_8737506792349461963')}","{3: ('20135078_0_7570343137119682530', '79966524_0_1484492112455633784')}"
"{215: ('36102169_0_7739454799295072814', '4501311_8_8306082458935575308')}","{3: ('20135078_0_7570343137119682530', '9475172_1_1023126399856690702')}"
"{216: ('36102169_0_7739454799295072814', '73242003_5_4847571983313033360')}","{4: ('21362676_0_6854186738074119688', '21801207_0_8144839668470123042')}"
"{57: ('38428277_0_1311643810102462607', '40844462_1_6230938203735169234')}","{4: ('21362676_0_6854186738074119688', '22864497_0_8632623712684511496')}"
"{70: ('38428277_0_1311643810102462607', '53822652_0_5767892317858575530')}","{4: ('21362676_0_6854186738074119688', '36102169_0_7739454799295072814')}"
"{57: ('39173938_0_7916056990138658530', '40844462_1_6230938203735169234')}","{4: ('21362676_0_6854186738074119688', '47709681_0_4437772923903322343')}"
"{70: ('39173938_0_7916056990138658530', '53822652_0_5767892317858575530')}","{4: ('21362676_0_6854186738074119688', '66329615_0_3585856495110277641')}"
"{41: ('47709681_0_4437772923903322343', '27466715_0_3913547177671701530')}","{4: ('21362676_0_6854186738074119688', '75367212_2_2745466355267233390')}"
"{88: ('47709681_0_4437772923903322343', '91959037_0_7907661684242014480')}","{4: ('21362676_0_6854186738074119688', '79966524_0_1484492112455633784')}"
"{145: ('47709681_0_4437772923903322343', '48944826_0_2321751364268052533')}","{4: ('21362676_0_6854186738074119688', '9475172_1_1023126399856690702')}"
"{169: ('47709681_0_4437772923903322343', '24142265_0_4577466141408796359')}","{5: ('21801207_0_8144839668470123042', '25404227_0_2240631045609013057')}"
"{170: ('47709681_0_4437772923903322343', '29414811_12_251152470253168163')}","{5: ('21801207_0_8144839668470123042', '35188621_0_6058553107571275232')}"
"{171: ('47709681_0_4437772923903322343', '29414811_13_8724394428539174350')}","{5: ('21801207_0_8144839668470123042', '38428277_0_1311643810102462607')}"
"{172: ('47709681_0_4437772923903322343', '29414811_2_4773219892816395776')}","{5: ('21801207_0_8144839668470123042', '39173938_0_7916056990138658530')}"
"{173: ('47709681_0_4437772923903322343', '29414811_6_8221428333921653560')}","{5: ('21801207_0_8144839668470123042', '50245608_0_871275842592178099')}"
"{174: ('47709681_0_4437772923903322343', '46671561_0_6122315295162029872')}","{5: ('21801207_0_8144839668470123042', '54719588_0_8417197176086756912')}"
"{175: ('47709681_0_4437772923903322343', '57938705_0_8737506792349461963')}","{5: ('21801207_0_8144839668470123042', '69881946_0_1105130426898457358')}"
"{215: ('47709681_0_4437772923903322343', '4501311_8_8306082458935575308')}","{5: ('21801207_0_8144839668470123042', '73988811_0_2775758476756716904')}"
"{216: ('47709681_0_4437772923903322343', '73242003_5_4847571983313033360')}","{5: ('21801207_0_8144839668470123042', '79966524_0_1484492112455633784')}"
"{57: ('50245608_0_871275842592178099', '40844462_1_6230938203735169234')}","{5: ('21801207_0_8144839668470123042', '84548468_0_5955155464119382182')}"
"{70: ('50245608_0_871275842592178099', '53822652_0_5767892317858575530')}","{5: ('21801207_0_8144839668470123042', '9475172_1_1023126399856690702')}"
"{57: ('54719588_0_8417197176086756912', '40844462_1_6230938203735169234')}","{5: ('21801207_0_8144839668470123042', '39759273_0_1427898308030295194')}"
"{70: ('54719588_0_8417197176086756912', '53822652_0_5767892317858575530')}","{5: ('21801207_0_8144839668470123042', '58891288_0_1117541047012405958')}"
"{41: ('66329615_0_3585856495110277641', '27466715_0_3913547177671701530')}","{5: ('21801207_0_8144839668470123042', '77694908_0_6083291340991074532')}"
"{88: ('66329615_0_3585856495110277641', '91959037_0_7907661684242014480')}","{6: ('22864497_0_8632623712684511496', '25404227_0_2240631045609013057')}"
"{145: ('66329615_0_3585856495110277641', '48944826_0_2321751364268052533')}","{6: ('22864497_0_8632623712684511496', '35188621_0_6058553107571275232')}"
"{169: ('66329615_0_3585856495110277641', '24142265_0_4577466141408796359')}","{6: ('22864497_0_8632623712684511496', '38428277_0_1311643810102462607')}"
"{170: ('66329615_0_3585856495110277641', '29414811_12_251152470253168163')}","{6: ('22864497_0_8632623712684511496', '39173938_0_7916056990138658530')}"
"{171: ('66329615_0_3585856495110277641', '29414811_13_8724394428539174350')}","{6: ('22864497_0_8632623712684511496', '50245608_0_871275842592178099')}"
"{172: ('66329615_0_3585856495110277641', '29414811_2_4773219892816395776')}","{6: ('22864497_0_8632623712684511496', '54719588_0_8417197176086756912')}"
"{173: ('66329615_0_3585856495110277641', '29414811_6_8221428333921653560')}","{6: ('22864497_0_8632623712684511496', '69881946_0_1105130426898457358')}"
"{174: ('66329615_0_3585856495110277641', '46671561_0_6122315295162029872')}","{6: ('22864497_0_8632623712684511496', '73988811_0_2775758476756716904')}"
"{175: ('66329615_0_3585856495110277641', '57938705_0_8737506792349461963')}","{6: ('22864497_0_8632623712684511496', '79966524_0_1484492112455633784')}"
"{215: ('66329615_0_3585856495110277641', '4501311_8_8306082458935575308')}","{6: ('22864497_0_8632623712684511496', '84548468_0_5955155464119382182')}"
"{216: ('66329615_0_3585856495110277641', '73242003_5_4847571983313033360')}","{6: ('22864497_0_8632623712684511496', '9475172_1_1023126399856690702')}"
"{57: ('69881946_0_1105130426898457358', '40844462_1_6230938203735169234')}","{6: ('22864497_0_8632623712684511496', '39759273_0_1427898308030295194')}"
"{70: ('69881946_0_1105130426898457358', '53822652_0_5767892317858575530')}","{6: ('22864497_0_8632623712684511496', '58891288_0_1117541047012405958')}"
"{57: ('73988811_0_2775758476756716904', '40844462_1_6230938203735169234')}","{6: ('22864497_0_8632623712684511496', '77694908_0_6083291340991074532')}"
"{70: ('73988811_0_2775758476756716904', '53822652_0_5767892317858575530')}","{7: ('25404227_0_2240631045609013057', '36102169_0_7739454799295072814')}"
"{41: ('75367212_2_2745466355267233390', '27466715_0_3913547177671701530')}","{7: ('25404227_0_2240631045609013057', '47709681_0_4437772923903322343')}"
"{88: ('75367212_2_2745466355267233390', '91959037_0_7907661684242014480')}","{7: ('25404227_0_2240631045609013057', '66329615_0_3585856495110277641')}"
"{145: ('75367212_2_2745466355267233390', '48944826_0_2321751364268052533')}","{7: ('25404227_0_2240631045609013057', '75367212_2_2745466355267233390')}"
"{169: ('75367212_2_2745466355267233390', '24142265_0_4577466141408796359')}","{7: ('25404227_0_2240631045609013057', '79966524_0_1484492112455633784')}"
"{170: ('75367212_2_2745466355267233390', '29414811_12_251152470253168163')}","{7: ('25404227_0_2240631045609013057', '9475172_1_1023126399856690702')}"
"{171: ('75367212_2_2745466355267233390', '29414811_13_8724394428539174350')}","{8: ('35188621_0_6058553107571275232', '36102169_0_7739454799295072814')}"
"{172: ('75367212_2_2745466355267233390', '29414811_2_4773219892816395776')}","{8: ('35188621_0_6058553107571275232', '47709681_0_4437772923903322343')}"
"{173: ('75367212_2_2745466355267233390', '29414811_6_8221428333921653560')}","{8: ('35188621_0_6058553107571275232', '66329615_0_3585856495110277641')}"
"{174: ('75367212_2_2745466355267233390', '46671561_0_6122315295162029872')}","{8: ('35188621_0_6058553107571275232', '75367212_2_2745466355267233390')}"
"{175: ('75367212_2_2745466355267233390', '57938705_0_8737506792349461963')}","{8: ('35188621_0_6058553107571275232', '79966524_0_1484492112455633784')}"
"{215: ('75367212_2_2745466355267233390', '4501311_8_8306082458935575308')}","{8: ('35188621_0_6058553107571275232', '9475172_1_1023126399856690702')}"
"{216: ('75367212_2_2745466355267233390', '73242003_5_4847571983313033360')}","{9: ('36102169_0_7739454799295072814', '38428277_0_1311643810102462607')}"
"{64: ('79966524_0_1484492112455633784', '48456557_0_3760853481322708783')}","{9: ('36102169_0_7739454799295072814', '39173938_0_7916056990138658530')}"
"{72: ('79966524_0_1484492112455633784', '60319454_0_3938426910282115527')}","{9: ('36102169_0_7739454799295072814', '50245608_0_871275842592178099')}"
"{73: ('79966524_0_1484492112455633784', '62564020_0_3836030043284699244')}","{9: ('36102169_0_7739454799295072814', '54719588_0_8417197176086756912')}"
"{86: ('79966524_0_1484492112455633784', '90196673_0_5458330029110291950')}","{9: ('36102169_0_7739454799295072814', '69881946_0_1105130426898457358')}"
"{57: ('84548468_0_5955155464119382182', '40844462_1_6230938203735169234')}","{9: ('36102169_0_7739454799295072814', '73988811_0_2775758476756716904')}"
"{70: ('84548468_0_5955155464119382182', '53822652_0_5767892317858575530')}","{9: ('36102169_0_7739454799295072814', '79966524_0_1484492112455633784')}"
"{45: ('10579449_0_1681126353774891032', '29857217_0_961038783966485949')}","{9: ('36102169_0_7739454799295072814', '84548468_0_5955155464119382182')}"
"{45: ('80588006_0_6965325215443683359', '29857217_0_961038783966485949')}","{9: ('36102169_0_7739454799295072814', '9475172_1_1023126399856690702')}"
"{45: ('9567241_0_5666388268510912770', '29857217_0_961038783966485949')}","{9: ('36102169_0_7739454799295072814', '39759273_0_1427898308030295194')}"
"{146: ('10630177_0_4831842476649004753', '54773498_0_4341462266113591159')}","{9: ('36102169_0_7739454799295072814', '58891288_0_1117541047012405958')}"
"{98: ('11599512_1_280388135214354946', '11688006_0_8123036130090004213')}","{9: ('36102169_0_7739454799295072814', '77694908_0_6083291340991074532')}"
"{100: ('11599512_1_280388135214354946', '76275868_0_4528346580716713695')}","{10: ('38428277_0_1311643810102462607', '47709681_0_4437772923903322343')}"
"{105: ('11599512_1_280388135214354946', '12183399_0_6725061928072492226')}","{10: ('38428277_0_1311643810102462607', '66329615_0_3585856495110277641')}"
"{108: ('11599512_1_280388135214354946', '12193237_0_8699643798888088574')}","{10: ('38428277_0_1311643810102462607', '75367212_2_2745466355267233390')}"
"{109: ('11599512_1_280388135214354946', '24036779_0_5608105867560183058')}","{10: ('38428277_0_1311643810102462607', '79966524_0_1484492112455633784')}"
"{110: ('11599512_1_280388135214354946', '41648740_0_6959523681065295632')}","{10: ('38428277_0_1311643810102462607', '9475172_1_1023126399856690702')}"
"{113: ('11599512_1_280388135214354946', '86297395_0_6919201319699354263')}","{11: ('39173938_0_7916056990138658530', '47709681_0_4437772923903322343')}"
"{148: ('11599512_1_280388135214354946', '68779923_4_1832350971585698643')}","{11: ('39173938_0_7916056990138658530', '66329615_0_3585856495110277641')}"
"{151: ('11599512_1_280388135214354946', '9206866_1_8114610355671172497')}","{11: ('39173938_0_7916056990138658530', '75367212_2_2745466355267233390')}"
"{176: ('11599512_1_280388135214354946', '24850757_0_5978004733768297283')}","{11: ('39173938_0_7916056990138658530', '79966524_0_1484492112455633784')}"
"{177: ('11599512_1_280388135214354946', '74491133_0_7177831100884797849')}","{11: ('39173938_0_7916056990138658530', '9475172_1_1023126399856690702')}"
"{179: ('11599512_1_280388135214354946', '3917335_0_7791699395300625164')}","{12: ('47709681_0_4437772923903322343', '50245608_0_871275842592178099')}"
"{180: ('11599512_1_280388135214354946', '67865873_0_8259587610208037357')}","{12: ('47709681_0_4437772923903322343', '54719588_0_8417197176086756912')}"
"{181: ('11599512_1_280388135214354946', '69537082_0_7789694313271016902')}","{12: ('47709681_0_4437772923903322343', '69881946_0_1105130426898457358')}"
"{182: ('11599512_1_280388135214354946', '79327346_0_5787863739697336601')}","{12: ('47709681_0_4437772923903322343', '73988811_0_2775758476756716904')}"
"{201: ('11599512_1_280388135214354946', '34899692_0_6530393048033763438')}","{12: ('47709681_0_4437772923903322343', '79966524_0_1484492112455633784')}"
"{204: ('11599512_1_280388135214354946', '68779923_0_3859283110041832023')}","{12: ('47709681_0_4437772923903322343', '84548468_0_5955155464119382182')}"
"{205: ('11599512_1_280388135214354946', '68779923_2_1000046510804975562')}","{12: ('47709681_0_4437772923903322343', '9475172_1_1023126399856690702')}"
"{206: ('11599512_1_280388135214354946', '68779923_5_2067037721454758189')}","{12: ('47709681_0_4437772923903322343', '39759273_0_1427898308030295194')}"
"{210: ('11599512_1_280388135214354946', '41194422_0_7231546114369966811')}","{12: ('47709681_0_4437772923903322343', '58891288_0_1117541047012405958')}"
"{211: ('11599512_1_280388135214354946', '41194422_1_1172256090552737974')}","{12: ('47709681_0_4437772923903322343', '77694908_0_6083291340991074532')}"
"{220: ('11599512_1_280388135214354946', '49772588_0_6549847739640234347')}","{13: ('50245608_0_871275842592178099', '66329615_0_3585856495110277641')}"
"{221: ('11599512_1_280388135214354946', '8009320_0_5507755752653817624')}","{13: ('50245608_0_871275842592178099', '75367212_2_2745466355267233390')}"
"{222: ('11599512_1_280388135214354946', '55004961_0_2904467548072189860')}","{13: ('50245608_0_871275842592178099', '79966524_0_1484492112455633784')}"
"{223: ('11599512_1_280388135214354946', '55238374_0_3379409961751009152')}","{13: ('50245608_0_871275842592178099', '9475172_1_1023126399856690702')}"
"{224: ('11599512_1_280388135214354946', '57943722_0_8666078014685775876')}","{14: ('54719588_0_8417197176086756912', '66329615_0_3585856495110277641')}"
"{225: ('11599512_1_280388135214354946', '61121469_0_6337620713408906340')}","{14: ('54719588_0_8417197176086756912', '75367212_2_2745466355267233390')}"
"{226: ('11599512_1_280388135214354946', '8286121_0_8471791395229161598')}","{14: ('54719588_0_8417197176086756912', '79966524_0_1484492112455633784')}"
"{232: ('11599512_1_280388135214354946', '68779923_1_3240042497463101224')}","{14: ('54719588_0_8417197176086756912', '9475172_1_1023126399856690702')}"
"{147: ('12125836_0_1134348206297032434', '61626303_0_266372209664087642')}","{15: ('66329615_0_3585856495110277641', '69881946_0_1105130426898457358')}"
"{165: ('12125836_0_1134348206297032434', '46646666_0_5802598112171303204')}","{15: ('66329615_0_3585856495110277641', '73988811_0_2775758476756716904')}"
"{234: ('13719111_1_5719401842463579519', '71137051_0_8039724067857124984')}","{15: ('66329615_0_3585856495110277641', '79966524_0_1484492112455633784')}"
"{235: ('13719111_1_5719401842463579519', '74685423_0_8061289760697103949')}","{15: ('66329615_0_3585856495110277641', '84548468_0_5955155464119382182')}"
"{236: ('13719111_1_5719401842463579519', '84675086_0_6386416780680710863')}","{15: ('66329615_0_3585856495110277641', '9475172_1_1023126399856690702')}"
"{98: ('14067031_0_559833072073397908', '11688006_0_8123036130090004213')}","{15: ('66329615_0_3585856495110277641', '39759273_0_1427898308030295194')}"
"{100: ('14067031_0_559833072073397908', '76275868_0_4528346580716713695')}","{15: ('66329615_0_3585856495110277641', '58891288_0_1117541047012405958')}"
"{105: ('14067031_0_559833072073397908', '12183399_0_6725061928072492226')}","{15: ('66329615_0_3585856495110277641', '77694908_0_6083291340991074532')}"
"{108: ('14067031_0_559833072073397908', '12193237_0_8699643798888088574')}","{16: ('69881946_0_1105130426898457358', '75367212_2_2745466355267233390')}"
"{109: ('14067031_0_559833072073397908', '24036779_0_5608105867560183058')}","{16: ('69881946_0_1105130426898457358', '79966524_0_1484492112455633784')}"
"{110: ('14067031_0_559833072073397908', '41648740_0_6959523681065295632')}","{16: ('69881946_0_1105130426898457358', '9475172_1_1023126399856690702')}"
"{113: ('14067031_0_559833072073397908', '86297395_0_6919201319699354263')}","{17: ('73988811_0_2775758476756716904', '75367212_2_2745466355267233390')}"
"{148: ('14067031_0_559833072073397908', '68779923_4_1832350971585698643')}","{17: ('73988811_0_2775758476756716904', '79966524_0_1484492112455633784')}"
"{151: ('14067031_0_559833072073397908', '9206866_1_8114610355671172497')}","{17: ('73988811_0_2775758476756716904', '9475172_1_1023126399856690702')}"
"{176: ('14067031_0_559833072073397908', '24850757_0_5978004733768297283')}","{18: ('75367212_2_2745466355267233390', '79966524_0_1484492112455633784')}"
"{177: ('14067031_0_559833072073397908', '74491133_0_7177831100884797849')}","{18: ('75367212_2_2745466355267233390', '84548468_0_5955155464119382182')}"
"{179: ('14067031_0_559833072073397908', '3917335_0_7791699395300625164')}","{18: ('75367212_2_2745466355267233390', '9475172_1_1023126399856690702')}"
"{180: ('14067031_0_559833072073397908', '67865873_0_8259587610208037357')}","{18: ('75367212_2_2745466355267233390', '39759273_0_1427898308030295194')}"
"{181: ('14067031_0_559833072073397908', '69537082_0_7789694313271016902')}","{18: ('75367212_2_2745466355267233390', '58891288_0_1117541047012405958')}"
"{182: ('14067031_0_559833072073397908', '79327346_0_5787863739697336601')}","{18: ('75367212_2_2745466355267233390', '77694908_0_6083291340991074532')}"
"{201: ('14067031_0_559833072073397908', '34899692_0_6530393048033763438')}","{19: ('79966524_0_1484492112455633784', '84548468_0_5955155464119382182')}"
"{204: ('14067031_0_559833072073397908', '68779923_0_3859283110041832023')}","{19: ('79966524_0_1484492112455633784', '9475172_1_1023126399856690702')}"
"{205: ('14067031_0_559833072073397908', '68779923_2_1000046510804975562')}","{19: ('79966524_0_1484492112455633784', '39759273_0_1427898308030295194')}"
"{206: ('14067031_0_559833072073397908', '68779923_5_2067037721454758189')}","{19: ('79966524_0_1484492112455633784', '58891288_0_1117541047012405958')}"
"{210: ('14067031_0_559833072073397908', '41194422_0_7231546114369966811')}","{19: ('79966524_0_1484492112455633784', '77694908_0_6083291340991074532')}"
"{211: ('14067031_0_559833072073397908', '41194422_1_1172256090552737974')}","{20: ('84548468_0_5955155464119382182', '9475172_1_1023126399856690702')}"
"{220: ('14067031_0_559833072073397908', '49772588_0_6549847739640234347')}","{21: ('9475172_1_1023126399856690702', '39759273_0_1427898308030295194')}"
"{221: ('14067031_0_559833072073397908', '8009320_0_5507755752653817624')}","{21: ('9475172_1_1023126399856690702', '58891288_0_1117541047012405958')}"
"{222: ('14067031_0_559833072073397908', '55004961_0_2904467548072189860')}","{21: ('9475172_1_1023126399856690702', '77694908_0_6083291340991074532')}"
"{223: ('14067031_0_559833072073397908', '55238374_0_3379409961751009152')}","{25: ('10630177_0_4831842476649004753', '11599512_1_280388135214354946')}"
"{224: ('14067031_0_559833072073397908', '57943722_0_8666078014685775876')}","{25: ('10630177_0_4831842476649004753', '12125836_0_1134348206297032434')}"
"{225: ('14067031_0_559833072073397908', '61121469_0_6337620713408906340')}","{25: ('10630177_0_4831842476649004753', '13357355_0_5384862281417742530')}"
"{226: ('14067031_0_559833072073397908', '8286121_0_8471791395229161598')}","{25: ('10630177_0_4831842476649004753', '13719111_1_5719401842463579519')}"
"{232: ('14067031_0_559833072073397908', '68779923_1_3240042497463101224')}","{25: ('10630177_0_4831842476649004753', '14067031_0_559833072073397908')}"
"{188: ('2066887_0_746204117268168398', '28086084_0_3127660530989916727')}","{25: ('10630177_0_4831842476649004753', '1438042989018_40_20150728002309-00067-ip-10-236-191-2_57714692_2')}"
"{189: ('2066887_0_746204117268168398', '41480166_0_6681239260286218499')}","{25: ('10630177_0_4831842476649004753', '19272019_0_1508498249156534553')}"
"{120: ('21245481_0_8730460088443117515', '13395751_3_369722706637560735')}","{25: ('10630177_0_4831842476649004753', '2066887_0_746204117268168398')}"
"{121: ('21245481_0_8730460088443117515', '41819807_0_3139249984404131679')}","{25: ('10630177_0_4831842476649004753', '21245481_0_8730460088443117515')}"
"{122: ('21245481_0_8730460088443117515', '93078729_0_1451251196788678526')}","{25: ('10630177_0_4831842476649004753', '21337553_0_8832378999628437599')}"
"{123: ('21245481_0_8730460088443117515', '98929678_0_3700213490979945526')}","{25: ('10630177_0_4831842476649004753', '22987653_0_7774852112768859306')}"
"{135: ('21245481_0_8730460088443117515', '54112392_0_160015365721559357')}","{25: ('10630177_0_4831842476649004753', '24417511_0_3058323105166963431')}"
"{150: ('21245481_0_8730460088443117515', '8468806_0_4382447409703007384')}","{25: ('10630177_0_4831842476649004753', '24859353_0_7027810986004269522')}"
"{203: ('21245481_0_8730460088443117515', '3887681_0_7938589465814037992')}","{25: ('10630177_0_4831842476649004753', '25933880_0_4058554985574416690')}"
"{227: ('21245481_0_8730460088443117515', '55027702_0_628532586316851176')}","{25: ('10630177_0_4831842476649004753', '26270372_1_3774607938887520564')}"
"{228: ('21245481_0_8730460088443117515', '71840765_0_6664391841933033844')}","{25: ('10630177_0_4831842476649004753', '27466715_0_3913547177671701530')}"
